[0.0029858173310099863, 0.04876228245641399, 0.07315022061837466, 0.04876832898655629, 0.02926040664560639, 0.0004959493193894686, 0.024384148046606418, 0.04876701078804446, 0.07314045103860795, 0.036575839579434735, 0.1463050492198941, 0.00860617918116902, 0.0029858173310099863, 0.009144064395168006, 0.036575686298009544, 0.04876832898655629, 0.02926040664560639, 0.0004959493193894686, 0.0730285554905236, 0.048767010788044456, 0.03657324366303053, 0.01828802547049136, 0.1463050492198941, 0.00860617918116902]
[0.00860617918116902, 0.0029858173310099863, 0.04876228245641399, 0.07315022061837466, 0.04876832898655629, 0.02926040664560639, 0.0004959493193894686, 0.024384148046606418, 0.04876701078804446, 0.07314045103860795, 0.036575839579434735, 0.1463050492198941, 0.00860617918116902, 0.0029858173310099863, 0.009144064395168006, 0.036575686298009544, 0.04876832898655629, 0.02926040664560639, 0.0004959493193894686, 0.0730285554905236, 0.048767010788044456, 0.03657324366303053, 0.01828802547049136, 0.1463050492198941]
[0.14630504921989407, 0.008606179181169018, 0.0029858173310099863, 0.04876228245641398, 0.07315022061837466, 0.04876832898655628, 0.029260406645606387, 0.0004959493193894685, 0.024384148046606414, 0.048767010788044456, 0.07314045103860793, 0.03657583957943473, 0.14630504921989407, 0.008606179181169018, 0.0029858173310099863, 0.009144064395168005, 0.036575686298009544, 0.04876832898655628, 0.029260406645606387, 0.0004959493193894685, 0.0730285554905236, 0.04876701078804445, 0.03657324366303053, 0.01828802547049136]
[0.01828802547049136, 0.14630504921989407, 0.008606179181169018, 0.0029858173310099863, 0.04876228245641398, 0.07315022061837466, 0.04876832898655628, 0.029260406645606387, 0.0004959493193894685, 0.024384148046606414, 0.048767010788044456, 0.07314045103860793, 0.03657583957943473, 0.14630504921989407, 0.008606179181169018, 0.0029858173310099863, 0.009144064395168005, 0.036575686298009544, 0.04876832898655628, 0.029260406645606387, 0.0004959493193894685, 0.0730285554905236, 0.04876701078804445, 0.03657324366303053]
[0.03657324366303053, 0.01828802547049136, 0.14630504921989407, 0.008606179181169018, 0.0029858173310099863, 0.04876228245641398, 0.07315022061837466, 0.04876832898655628, 0.029260406645606387, 0.0004959493193894685, 0.024384148046606414, 0.048767010788044456, 0.07314045103860793, 0.03657583957943473, 0.14630504921989407, 0.008606179181169018, 0.0029858173310099863, 0.009144064395168005, 0.036575686298009544, 0.04876832898655628, 0.029260406645606387, 0.0004959493193894685, 0.0730285554905236, 0.04876701078804445]
[0.04876701078804444, 0.036573243663030525, 0.018288025470491357, 0.14630504921989407, 0.008606179181169016, 0.002985817331009986, 0.04876228245641397, 0.07315022061837465, 0.048768328986556274, 0.029260406645606384, 0.0004959493193894684, 0.02438414804660641, 0.04876701078804445, 0.07314045103860793, 0.03657583957943472, 0.14630504921989407, 0.008606179181169016, 0.002985817331009986, 0.009144064395168003, 0.03657568629800954, 0.048768328986556274, 0.029260406645606384, 0.0004959493193894684, 0.07302855549052359]
[0.07302855549052358, 0.048767010788044435, 0.03657324366303052, 0.018288025470491354, 0.14630504921989404, 0.008606179181169016, 0.0029858173310099855, 0.048762282456413966, 0.07315022061837463, 0.04876832898655627, 0.02926040664560638, 0.0004959493193894684, 0.024384148046606408, 0.04876701078804444, 0.07314045103860792, 0.03657583957943472, 0.14630504921989404, 0.008606179181169016, 0.0029858173310099855, 0.009144064395168003, 0.03657568629800953, 0.04876832898655627, 0.02926040664560638, 0.0004959493193894684]
[0.0004959493193894684, 0.07302855549052359, 0.04876701078804444, 0.036573243663030525, 0.018288025470491357, 0.14630504921989407, 0.008606179181169016, 0.002985817331009986, 0.04876228245641397, 0.07315022061837465, 0.048768328986556274, 0.029260406645606384, 0.0004959493193894684, 0.02438414804660641, 0.04876701078804445, 0.07314045103860793, 0.03657583957943472, 0.14630504921989407, 0.008606179181169016, 0.002985817331009986, 0.009144064395168003, 0.03657568629800954, 0.048768328986556274, 0.029260406645606384]
[0.02926040664560638, 0.0004959493193894684, 0.07302855549052358, 0.048767010788044435, 0.03657324366303052, 0.018288025470491354, 0.14630504921989404, 0.008606179181169016, 0.0029858173310099855, 0.048762282456413966, 0.07315022061837463, 0.04876832898655627, 0.02926040664560638, 0.0004959493193894684, 0.024384148046606408, 0.04876701078804444, 0.07314045103860792, 0.03657583957943472, 0.14630504921989404, 0.008606179181169016, 0.0029858173310099855, 0.009144064395168003, 0.03657568629800953, 0.04876832898655627]
[0.04876832898655627, 0.02926040664560638, 0.0004959493193894684, 0.07302855549052358, 0.048767010788044435, 0.03657324366303052, 0.018288025470491354, 0.14630504921989404, 0.008606179181169016, 0.0029858173310099855, 0.048762282456413966, 0.07315022061837463, 0.04876832898655627, 0.02926040664560638, 0.0004959493193894684, 0.024384148046606408, 0.04876701078804444, 0.07314045103860792, 0.03657583957943472, 0.14630504921989404, 0.008606179181169016, 0.0029858173310099855, 0.009144064395168003, 0.03657568629800953]
[0.03657568629800953, 0.04876832898655627, 0.02926040664560638, 0.0004959493193894684, 0.07302855549052358, 0.048767010788044435, 0.03657324366303052, 0.018288025470491354, 0.14630504921989404, 0.008606179181169016, 0.0029858173310099855, 0.048762282456413966, 0.07315022061837463, 0.04876832898655627, 0.02926040664560638, 0.0004959493193894684, 0.024384148046606408, 0.04876701078804444, 0.07314045103860792, 0.03657583957943472, 0.14630504921989404, 0.008606179181169016, 0.0029858173310099855, 0.009144064395168003]
[0.009144064395168003, 0.03657568629800954, 0.048768328986556274, 0.029260406645606384, 0.0004959493193894684, 0.07302855549052359, 0.04876701078804444, 0.036573243663030525, 0.018288025470491357, 0.14630504921989407, 0.008606179181169016, 0.002985817331009986, 0.04876228245641397, 0.07315022061837465, 0.048768328986556274, 0.029260406645606384, 0.0004959493193894684, 0.02438414804660641, 0.04876701078804445, 0.07314045103860793, 0.03657583957943472, 0.14630504921989407, 0.008606179181169016, 0.002985817331009986]
[0.002985817331009986, 0.009144064395168003, 0.03657568629800954, 0.048768328986556274, 0.029260406645606384, 0.0004959493193894684, 0.07302855549052359, 0.04876701078804444, 0.036573243663030525, 0.018288025470491357, 0.14630504921989407, 0.008606179181169016, 0.002985817331009986, 0.04876228245641397, 0.07315022061837465, 0.048768328986556274, 0.029260406645606384, 0.0004959493193894684, 0.02438414804660641, 0.04876701078804445, 0.07314045103860793, 0.03657583957943472, 0.14630504921989407, 0.008606179181169016]
[0.008606179181169016, 0.002985817331009986, 0.009144064395168003, 0.03657568629800954, 0.048768328986556274, 0.029260406645606384, 0.0004959493193894684, 0.07302855549052359, 0.04876701078804444, 0.036573243663030525, 0.018288025470491357, 0.14630504921989407, 0.008606179181169016, 0.002985817331009986, 0.04876228245641397, 0.07315022061837465, 0.048768328986556274, 0.029260406645606384, 0.0004959493193894684, 0.02438414804660641, 0.04876701078804445, 0.07314045103860793, 0.03657583957943472, 0.14630504921989407]
